Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Profit Margin
2725,CA-2014-153479,2014-10-04,10/8/2014,Standard Class,DF-13135,David Flashing,Consumer,United States,Vallejo,California,94591,West,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,95.65,2.00,0.2,31.09,2014,October,0.325
2726,CA-2017-149888,2017-11-07,11/13/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,359.97,5.00,0.4,-71.99,2017,November,-0.2
2727,CA-2017-149888,2017-11-07,11/13/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,350.35,4.00,0.4,-140.14,2017,November,-0.4
2728,CA-2017-119193,2017-12-22,12/24/2017,First Class,SK-19990,Sally Knutson,Consumer,United States,Toledo,Ohio,43615,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,1.64,1.00,0.7,-1.31,2017,December,-0.8
2729,CA-2017-119193,2017-12-22,12/24/2017,First Class,SK-19990,Sally Knutson,Consumer,United States,Toledo,Ohio,43615,East,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,629.96,7.00,0.4,94.49,2017,December,0.15
2730,CA-2017-104801,2017-02-13,2/19/2017,Standard Class,FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3.00,0,1.79,2017,February,0.27
2731,CA-2017-104801,2017-02-13,2/19/2017,Standard Class,FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,799.96,4.00,0,343.98,2017,February,0.43
2732,CA-2017-104801,2017-02-13,2/19/2017,Standard Class,FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",107.53,1.00,0,21.51,2017,February,0.2
2733,CA-2014-107594,2014-07-02,7/6/2014,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Plainfield,New Jersey,7060,East,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",73.98,2.00,0,19.97,2014,July,0.27
2734,CA-2014-107594,2014-07-02,7/6/2014,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Plainfield,New Jersey,7060,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,5.58,1.00,0,2.18,2014,July,0.39
2735,CA-2015-129770,2015-02-21,2/23/2015,Second Class,JE-15715,Joe Elijah,Consumer,United States,Las Cruces,New Mexico,88001,West,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,49.12,4.00,0,23.09,2015,February,0.47
2736,CA-2015-115798,2015-11-13,11/19/2015,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,377.97,3.00,0,94.49,2015,November,0.25
2737,CA-2015-115798,2015-11-13,11/19/2015,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",42.28,7.00,0,19.87,2015,November,0.47
2738,CA-2015-115798,2015-11-13,11/19/2015,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,299.97,3.00,0,56.99,2015,November,0.19
2739,CA-2015-115798,2015-11-13,11/19/2015,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,89.98,2.00,0,43.19,2015,November,0.48
2740,CA-2017-122707,2017-04-16,4/18/2017,First Class,EB-13750,Edward Becker,Corporate,United States,Hoover,Alabama,35244,South,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,477.24,4.00,0,9.54,2017,April,0.02
2741,CA-2017-122707,2017-04-16,4/18/2017,First Class,EB-13750,Edward Becker,Corporate,United States,Hoover,Alabama,35244,South,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,25.98,2.00,0,1.56,2017,April,0.06
2742,CA-2016-165015,2016-02-25,2/27/2016,Second Class,BD-11725,Bruce Degenhardt,Consumer,United States,Newark,Ohio,43055,East,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,46.72,5.00,0.2,17.52,2016,February,0.375
2743,CA-2014-149244,2014-11-04,11/8/2014,Standard Class,MS-17530,MaryBeth Skach,Consumer,United States,San Diego,California,92037,West,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35.34,2.00,0,13.43,2014,November,0.38
2744,CA-2015-140144,2015-06-20,6/25/2015,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,San Francisco,California,94122,West,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",257.64,6.00,0,100.48,2015,June,0.39
2745,CA-2015-140144,2015-06-20,6/25/2015,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,125.98,3.00,0.2,47.24,2015,June,0.375
2746,CA-2017-163321,2017-08-07,8/11/2017,Second Class,FM-14380,Fred McMath,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,79.99,1.00,0.2,22.00,2017,August,0.275
2747,CA-2014-155887,2014-05-12,5/17/2014,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Franklin,Massachusetts,2038,East,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",700.06,3.00,0.3,-130.01,2014,May,-0.185714286
2748,US-2015-165449,2015-11-22,11/26/2015,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Frisco,Texas,75034,Central,TEC-AC-10004127,Technology,Accessories,SanDisk Cruzer 8 GB USB Flash Drive,27.17,4.00,0.2,-1.36,2015,November,-0.05
2749,CA-2015-110247,2015-12-04,12/8/2015,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,Tallahassee,Florida,32303,South,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,8.23,3.00,0.7,-6.03,2015,December,-0.733333333
2750,US-2014-141257,2014-06-08,6/14/2014,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",585.55,3.00,0.2,73.19,2014,June,0.125
2751,CA-2014-154669,2014-08-08,8/11/2014,Second Class,TM-21010,Tamara Manning,Consumer,United States,Vacaville,California,95687,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,423.28,11.00,0,110.05,2014,August,0.26
2752,CA-2014-158029,2014-05-26,5/30/2014,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,225.30,2.00,0.2,22.53,2014,May,0.1
2753,CA-2015-155306,2015-04-17,4/21/2015,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2.00,0,2.22,2015,April,0.4
2754,CA-2015-155306,2015-04-17,4/21/2015,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,323.37,3.00,0,129.35,2015,April,0.4
2755,CA-2015-155306,2015-04-17,4/21/2015,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,783.96,5.00,0.2,68.60,2015,April,0.0875
2756,CA-2015-155306,2015-04-17,4/21/2015,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1447.65,5.00,0,419.82,2015,April,0.29
2757,CA-2015-155306,2015-04-17,4/21/2015,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,11.96,2.00,0,5.86,2015,April,0.49
2758,CA-2016-127775,2016-06-11,6/13/2016,Second Class,ES-14020,Erica Smith,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,239.97,3.00,0,71.99,2016,June,0.3
2759,CA-2016-146171,2016-03-11,3/15/2016,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,31907,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",76.92,4.00,0,31.54,2016,March,0.41
2760,CA-2016-146171,2016-03-11,3/15/2016,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,31907,South,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,481.32,4.00,0,125.14,2016,March,0.26
2761,CA-2014-129574,2014-05-26,5/29/2014,First Class,Dp-13240,Dean percer,Home Office,United States,Murray,Utah,84107,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",48.40,5.00,0,23.23,2014,May,0.48
2762,CA-2017-126536,2017-10-12,10/14/2017,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,0.99,1.00,0,0.44,2017,October,0.44
2763,CA-2017-126536,2017-10-12,10/14/2017,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,101.84,5.00,0.2,36.92,2017,October,0.3625
2764,CA-2017-165757,2017-06-22,6/28/2017,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,10.33,3.00,0.7,-7.58,2017,June,-0.733333333
2765,CA-2017-165757,2017-06-22,6/28/2017,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,31.16,5.00,0.7,-23.89,2017,June,-0.766666667
2766,CA-2017-165757,2017-06-22,6/28/2017,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,8.93,2.00,0.2,0.67,2017,June,0.075
2767,CA-2017-167752,2017-01-15,1/18/2017,First Class,RW-19690,Robert Waldorf,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,34.38,1.00,0.2,3.87,2017,January,0.1125
2768,CA-2017-167752,2017-01-15,1/18/2017,First Class,RW-19690,Robert Waldorf,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1924.16,8.00,0.2,312.68,2017,January,0.1625
2769,US-2015-122140,2015-04-02,4/7/2015,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220,Central,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,32.19,2.00,0.8,-80.48,2015,April,-2.5
2770,US-2015-122140,2015-04-02,4/7/2015,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220,Central,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,50.12,7.00,0.2,-0.63,2015,April,-0.0125
2771,US-2015-122140,2015-04-02,4/7/2015,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220,Central,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,47.98,3.00,0.2,1.80,2015,April,0.0375
2772,CA-2016-163986,2016-09-03,9/10/2016,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Waukesha,Wisconsin,53186,Central,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,54.50,5.00,0,14.17,2016,September,0.26
2773,CA-2017-158967,2017-12-10,12/12/2017,First Class,BT-11680,Brian Thompson,Consumer,United States,Fort Lauderdale,Florida,33311,South,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,19.10,3.00,0.2,5.73,2017,December,0.3
2774,CA-2016-131576,2016-11-22,11/26/2016,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Detroit,Michigan,48205,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,49.44,3.00,0,24.23,2016,November,0.49
2775,CA-2017-143455,2017-11-11,11/18/2017,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,10.37,2.00,0.2,3.63,2017,November,0.35
2776,CA-2016-144729,2016-10-21,10/25/2016,Standard Class,JE-15745,Joel Eaton,Consumer,United States,San Diego,California,92037,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44,3.00,0,1.54,2016,October,0.01
2777,CA-2015-127019,2015-12-21,12/25/2015,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,60.98,7.00,0.2,4.57,2015,December,0.075
2778,CA-2015-138534,2015-07-17,7/19/2015,Second Class,JM-15535,Jessica Myrick,Consumer,United States,Bakersfield,California,93309,West,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",195.47,2.00,0.15,-13.80,2015,July,-0.070588235
2779,CA-2017-108322,2017-04-30,5/5/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,33068,South,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,23.68,8.00,0.2,6.22,2017,April,0.2625
2780,CA-2017-108322,2017-04-30,5/5/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,33068,South,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.38,3.00,0.2,0.74,2017,April,0.3125
2781,CA-2017-167668,2017-05-06,5/8/2017,First Class,TC-21295,Toby Carlisle,Consumer,United States,New York City,New York,10035,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,59.20,4.00,0,29.60,2017,May,0.5
2782,CA-2017-146724,2017-11-20,11/27/2017,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",22.00,10.00,0,9.68,2017,November,0.44
2783,CA-2016-139878,2016-11-11,11/16/2016,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,Detroit,Michigan,48234,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,257.98,2.00,0,74.81,2016,November,0.29
2784,US-2016-106677,2016-11-05,11/10/2016,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,23.99,2.00,0.4,-15.99,2016,November,-0.666666667
2785,CA-2016-116974,2016-10-09,10/15/2016,Standard Class,MP-17965,Michael Paige,Corporate,United States,Troy,Ohio,45373,East,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.98,4.00,0.4,-15.58,2016,October,-0.65
2786,CA-2015-149972,2015-09-21,9/23/2015,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Los Angeles,California,90036,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,601.54,4.00,0.2,0.00,2015,September,0
2787,CA-2015-149972,2015-09-21,9/23/2015,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Los Angeles,California,90036,West,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.90,2.00,0,2.53,2015,September,0.32
2788,US-2014-117744,2014-12-02,12/6/2014,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58.36,5.00,0.6,-24.80,2014,December,-0.425
2789,US-2014-117744,2014-12-02,12/6/2014,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,OFF-AR-10000940,Office Supplies,Art,Newell 343,16.46,7.00,0.2,1.44,2014,December,0.0875
2790,US-2014-117744,2014-12-02,12/6/2014,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96,5.00,0.6,-23.98,2014,December,-0.6
2791,CA-2014-125514,2014-09-21,9/22/2014,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,25.96,2.00,0,7.53,2014,September,0.29
2792,CA-2014-125514,2014-09-21,9/22/2014,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,36.27,3.00,0,10.88,2014,September,0.3
2793,CA-2014-125514,2014-09-21,9/22/2014,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,6.48,1.00,0,3.11,2014,September,0.48
2794,CA-2014-154599,2014-04-12,4/17/2014,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,1075.09,14.00,0.2,94.07,2014,April,0.0875
2795,CA-2014-154599,2014-04-12,4/17/2014,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,438.37,4.00,0.2,38.36,2014,April,0.0875
2796,CA-2014-154599,2014-04-12,4/17/2014,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.09,7.00,0.2,6.56,2014,April,0.3625
2797,CA-2014-154599,2014-04-12,4/17/2014,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,308.50,3.00,0.15,-18.15,2014,April,-0.058823529
2798,CA-2017-158743,2017-10-20,10/27/2017,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",13.36,4.00,0,4.14,2017,October,0.31
2799,CA-2017-158743,2017-10-20,10/27/2017,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,39.96,2.00,0,18.78,2017,October,0.47
2800,CA-2017-158743,2017-10-20,10/27/2017,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,145.85,5.00,0,70.01,2017,October,0.48
2801,CA-2016-153318,2016-10-25,10/28/2016,First Class,JS-15595,Jill Stevenson,Corporate,United States,Miami,Florida,33180,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,783.96,5.00,0.2,78.40,2016,October,0.1
2802,US-2015-110163,2015-11-01,11/4/2015,First Class,GA-14725,Guy Armstrong,Consumer,United States,Salem,Oregon,97301,West,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,7.88,1.00,0.2,1.77,2015,November,0.225
2803,CA-2017-143329,2017-11-03,11/8/2017,Standard Class,DL-13330,Denise Leinenbach,Consumer,United States,Las Cruces,New Mexico,88001,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,3.00,0,17.38,2017,November,0.42
